timetweet,isitweet,favcount,retwcount,id,name
2022-05-30 09:14:15,b'RT @aniesmania: Ibu-ibu jadi paham sama pentingnya event Formula E sebagai menurunkan emisi. Kendaraan berbasis listrik adalah masa depan.\xe2\x80\xa6',0,41,1531202318250950658,enryusan
2022-05-30 09:14:13,"b'RT @AzzamIzzulhaq: Bro @sandiuno \n\nFormula E apakah bagian dari hal yg meningkatkan ekonomi khususnya bidang pariwisata? Jika iya, saya kok\xe2\x80\xa6'",0,245,1531202308528549888,WaesulKorni
2022-05-30 09:14:08,"b'RT @saidi_sudarsono: Kalau memang benar Kementerian Pariwisata dan Ekonomi Kreatif tidak memberikan dukungan Formula E, sebaiknya Pak Sandi\xe2\x80\xa6'",0,107,1531202286810443776,bacotluah19
2022-05-30 09:13:58,"b'RT @keuangannews_id: Formula E Sukses, Reputasi Anies Baswedan Makin Menggema di Tingkat Nasional dan Dunia! https://t.co/RM9vqNcde8'",0,91,1531202247920496640,ridhorahadi
2022-05-30 09:13:56,b'@marlina_idha Dari kemari2 kampanye formula E.\nSitu sdh beli TIKET nonton balapan ini blm?',0,0,1531202238806630400,panjianom102
2022-05-30 09:13:50,"b""RT @democrazymedia: Demi Popularitas, Pengamat Prediksi Giring PSI dkk Bakal Bikin 'Kericuhan' di Ajang Formula E\nhttps://t.co/4dKd8J9eyB""",0,128,1531202212575121408,2dibukaB
2022-05-30 09:13:48,b'RT @Penyuka_ombak: Gini kalau seorang bajingan pandai berbohong.\n\nDulu saat banyak yg protes pohon\xc2\xb2 di Monas ditebangi utk sirkuit Formula\xe2\x80\xa6',0,121,1531202205482905600,GKawi369
2022-05-30 09:13:42,"b'RT @ariefrasyad: Berhubung tiket Formula E gak laku2 yahh, jalan apapun ditempuh, sampe segitunya jualan tiket hehe https://t.co/qOdw0fSW79'",0,14,1531202179079368705,Trompowsky1
2022-05-30 09:13:42,"b'RT @tatakujiyati: Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang.\xe2\x80\xa6'",0,88,1531202178094088193,darwoto1212
2022-05-30 09:13:39,"b'RT @kba_news: Pembekalan UMKM, Anies; Formula E Momentum Kenalkan Kerajinan\xc2\xa0Indonesia https://t.co/PQjvKw9Jl1'",0,269,1531202164823302144,SetiadiYudizaza
2022-05-30 09:13:38,"b'RT @beacukaiRI: Dukung Ajang Formula E, Bea Cukai Beri Fasilitas secara Optimal\xf0\x9f\x8f\x8e\xef\xb8\x8f\xf0\x9f\x8f\x81\n\nBea Cukai melalui @beacukaisoetta pada hari Senin-Rabu\xe2\x80\xa6'",0,5,1531202161018740737,dadings_am
2022-05-30 09:13:37,"b'RT @keuangannews_id: Formula E Sukses, Reputasi Anies Baswedan Makin Menggema di Tingkat Nasional dan Dunia! https://t.co/RM9vqNcde8'",0,91,1531202159433224192,diditcuul
2022-05-30 09:13:37,b'RT @tempodotco: Panitia Pastikan Tidak Ada Iklan Bir di Formula E Jakarta https://t.co/p4K8WR4K8j #TempoMetro',0,46,1531202158900617216,2dibukaB
2022-05-30 09:13:36,"b'RT @alisyarief: Formula E Bukan Tentang Anies atau Pilpres, Ahmad Sahroni : Ini Brandingnya Negara https://t.co/4J2yCNNkgJ'",0,251,1531202154194538496,Guse43935882
2022-05-30 09:13:35,b'RT @CNNIndonesia: Curhat Anies Formula E Digusur ke Ancol Berujung Hikmah untuk JIS https://t.co/UGvNv1BYAv',0,56,1531202148867878912,Bayumaruti
2022-05-30 09:13:26,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531202113245564928,ILhamSmsLarfN
2022-05-30 09:13:25,b'@is_ways @Rizmaya__ @KPK_RI @KejaksaanRI Mafia formula e di Singapura mau rampok dan ancam duit mafia DKI.....',0,0,1531202109453963266,RudyCahyo66
2022-05-30 09:13:22,b'RT @CNNIndonesia: Formula E Jakarta Pastikan Tak Pakai Jasa Pawang Hujan https://t.co/YNbc2OATLE',0,65,1531202096044789760,AbdHali59646742
2022-05-30 09:13:21,"b'RT @BeritaJakarta: POTRET JAKARTA: Halo warga Jakarta, ada yang menarik pada pelaksanaan HBKB di kawasan Bundaran HI hari ini, Minggu (29/5\xe2\x80\xa6'",0,21,1531202092030754817,ridhorahadi
2022-05-30 09:13:19,"b'@yusuf_dumdum Tribun penonton Formula E yanv ambruk sudah di perbaiki...\nBytheway,bagaimana kabar nya kota Semarang,sudah beres kah genangan air nya...\nJangan kelamaan dong,nanti bisa berubah nama nya jadi kota Samudera...\nBener gak bong....\xf0\x9f\x98\x81\xf0\x9f\x98\x81 https://t.co/5URJybTCbx'",6,3,1531202081973239808,ZainalAbdiAlam4
2022-05-30 09:13:16,"b'RT @Darwan45537622: @BossTemlen @erickthohir Tidak Ada BUMN Yang Jadi Sponsor Formula E, Said Didu: BUMN Sudah Dijadikan Alat Kepentingan P\xe2\x80\xa6'",0,2,1531202068936937472,zenold_AntiJoko
2022-05-30 09:13:13,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531202056962592770,jatmiko774
2022-05-30 09:13:13,b'RT @aniesfor2024: Kesempatan terbaik disia siakan BUMN yg belum menjadi SPONSOR FORMUA E. Ada lebih dr 170 negara akan siarkan scr langsung\xe2\x80\xa6',0,99,1531202056140140544,bagusonoSiro
2022-05-30 09:13:13,b'@DokterTifa jadi maksud bu dok pak anies juga analoginya firaun?? atau karena PDIP mendukung formula E sehingga bu dok menganggap kerja pak anies sudah Terkontaminasi sama Firaun? mohon pencerahannya buat aku yg hanya orang biasa bu dok \xf0\x9f\x99\x8f',0,0,1531202055955591168,AmelAzkia
2022-05-30 09:13:12,"b'RT @yusuf_dumdum: Ayooo habiskan anggaran mumpung masih menjabat. \xf0\x9f\x98\x82\n\nPemprov DKI Wajib Bayar Asuransi Formula E pada FEO, Tamu FEO, Hingga\xe2\x80\xa6'",0,31,1531202053753962496,JoncyJonacta
2022-05-30 09:13:11,"b""RT @democrazymedia: Demi Popularitas, Pengamat Prediksi Giring PSI dkk Bakal Bikin 'Kericuhan' di Ajang Formula E\nhttps://t.co/4dKd8J9eyB""",0,128,1531202050272337920,Bayumaruti
2022-05-30 09:13:09,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531202041812758528,bacotluah19
2022-05-30 09:13:09,"b'RT @MNW_MNW_MNW: Gagasan besar dibangun supercepat hanya 3 bulan, bisa jadi tuh. Namanya Sirkuit Formula E. Gagasan besar dibangun selama 5\xe2\x80\xa6'",0,179,1531202040101163008,Guse43935882
2022-05-30 09:13:07,"b'RT @BossTemlen: Ajang internasional Formula E ada sponsor dari perusahan BUMN gak ya? Klo gak ada, itu artinya membuktikan bahwa dalam seka\xe2\x80\xa6'",0,93,1531202032287133696,zenold_AntiJoko
2022-05-30 09:13:02,"b'RT @firzahusainInc: Wah ngeri nih klu pas balap Formula E terjadi banjir rob, mobil2 listriknya bisa nyetrum \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\xa4\xad https://t.co/T8K9G8w3U7'",0,78,1531202009637957632,Agsa21106646
2022-05-30 09:12:58,"b'RT @alisyarief: Kita ingat semua ya, siapa @sandiuno , menjadi politikus dan dikenal umum karena bersama @aniesbaswedan saat Pilgub DKI dul\xe2\x80\xa6'",0,928,1531201993317838849,sonsih56gmailc1
2022-05-30 09:12:57,b'@democrazymedia Apakaj mereka semua akan melompat kejalan saat mobil formula e melaju kencang ????',0,0,1531201988808933376,Peih17
2022-05-30 09:12:51,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531201965728083971,jatmiko774
2022-05-30 09:12:49,"b'Aneh,\n\nPerusahaan milik negara ,ada even internasional berkelas dunia balapan mobil formula E diJakarta, Indonesia, lebih dari 100 menyiarkan langsung ( live ) perhelatan tsb .\nBUMN Hingga kini tidak merespon menyokong sponsori aplg mendanai , \n\n2024 menBUMN mau nyapres?\n\n#mimpi https://t.co/gCwLdvukWe https://t.co/f2UjGN1ubV'",0,0,1531201955812429824,AcoyBk
2022-05-30 09:12:46,b'@okezonenews Formula Electric = Nyata\nFormula  E semka =  Haluuuu.',1,0,1531201942462283776,zzz_bed
2022-05-30 09:12:43,"b'RT @alisyarief: Kita ingat semua ya, siapa @sandiuno , menjadi politikus dan dikenal umum karena bersama @aniesbaswedan saat Pilgub DKI dul\xe2\x80\xa6'",0,928,1531201930881429504,Guse43935882
2022-05-30 09:12:42,b'RT @mediaindonesia: Proses pengerjaan terkait perhelatan Formula E Jakarta juga dipastikan sesuai dengan ketentuan di negara-negara lain.\xe2\x80\xa6',0,1,1531201925374709760,BunnedU23
2022-05-30 09:12:40,b'@_ekokuntadhi Siapa yg berhasil minum 2 karton dalam hitungan menit dapat tiket nonton formula e.',0,0,1531201920584413184,SSatyaris
2022-05-30 09:12:40,b'RT @aniesmania: Membludak\xe2\x80\xbc\xef\xb8\x8fWarga Berebut Ingin Melihat Show Car Formula E di Bundaran HI. Mantap banget \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n\n#Anies #AniesBaswedan https://\xe2\x80\xa6',0,36,1531201919124811776,AbdHali59646742
2022-05-30 09:12:36,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531201903329017857,Flash_Ard
2022-05-30 09:12:32,b'RT @Lucknuut: Seprti ini toh cara mereka habiskan tiket Formula E\xf0\x9f\xa4\x94\xf0\x9f\x98\xb7\xf0\x9f\xab\xa2 https://t.co/LY812Yvx4G',0,42,1531201884836356097,TobaANT
2022-05-30 09:12:23,b'RT @Lucknuut: Seprti ini toh cara mereka habiskan tiket Formula E\xf0\x9f\xa4\x94\xf0\x9f\x98\xb7\xf0\x9f\xab\xa2 https://t.co/LY812Yvx4G',0,42,1531201845758431232,dwiastnured
2022-05-30 09:12:22,b'RT @maspiyuaja: Tiket Formula E Laris Manis Buah dari Getirnya Perjuangan Anies https://t.co/jgYtjXySDs https://t.co/4PQAr32mmW',0,125,1531201845535748098,Noni33697740
2022-05-30 09:12:21,"b'RT @tatakujiyati: Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang.\xe2\x80\xa6'",0,88,1531201837227180033,Firman11783793
2022-05-30 09:12:20,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531201833137364992,NALIMNR
2022-05-30 09:12:15,b'RT @CNNIndonesia: Perbandingan Harga Mobil Formula E dan F1 https://t.co/vhWMx1FsBL',0,1,1531201812392398848,ryolandafit
2022-05-30 09:12:13,b'@dawiguna @Uki23 Ada deeeh... Masa Formula E doang yang boleh rahasia-rahasiaan',0,0,1531201807254335488,aryobimmo
2022-05-30 09:12:09,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531201789902479361,hero_theone
2022-05-30 09:12:00,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531201749444222977,NALIMNR
2022-05-30 09:11:55,b'RT @billipamungkas: @Paltiwest @N4N_0k @B3doel___  @seruanhl @DonAdam68 @__Sridiana_3va @BuronanMabes @SantorinisSun @AnakLolina2 @BossTeml\xe2\x80\xa6',0,2,1531201728229482496,DavinaSastro
2022-05-30 09:11:49,"b'RT @HeriSuwondo2: Dulu Keras Mengkritisi, Kini PDIP Ajak Masyarakat Dukung &amp; Sukseskan Formula E. Ini bagian dari strategi para politikus b\xe2\x80\xa6'",0,114,1531201705542443008,siabay
2022-05-30 09:11:47,"b'RT @alisyarief: Kita ingat semua ya, siapa @sandiuno , menjadi politikus dan dikenal umum karena bersama @aniesbaswedan saat Pilgub DKI dul\xe2\x80\xa6'",0,928,1531201695942062080,iqbal_inpres
2022-05-30 09:11:47,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531201695010631680,Flash_Ard
2022-05-30 09:11:42,b'@kba_news Bahagiaaa banget BUMN menolak sponsori Formula E. Baguuus Pak Tohir',0,0,1531201673703456770,Alex36695252
2022-05-30 09:11:41,b'RT @aniesmania: Membludak\xe2\x80\xbc\xef\xb8\x8fWarga Berebut Ingin Melihat Show Car Formula E di Bundaran HI. Mantap banget \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n\n#Anies #AniesBaswedan https://\xe2\x80\xa6',0,36,1531201670230986752,Firman11783793
2022-05-30 09:11:39,"b'@databoksid Sibuk urusin JIS ama Formula E, jadi lupa hal yang lebih esensial.... ya pak @aniesbaswedan'",0,0,1531201663872421888,TheFeds24
2022-05-30 09:11:35,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531201645492588544,bagusonoSiro
2022-05-30 09:11:31,"b""RT @democrazymedia: Demi Popularitas, Pengamat Prediksi Giring PSI dkk Bakal Bikin 'Kericuhan' di Ajang Formula E\nhttps://t.co/4dKd8J9eyB""",0,128,1531201630837694464,Igyazd_Hameed34
2022-05-30 09:11:30,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531201626673139712,AkbarFawwaz9611
2022-05-30 09:11:29,b'RT @03__nakula: Perusahaan Tommy Winata jadi sponsor utama Formula E. \nTommy Winata salah satu Naga 9 yang selama ini dibenci pendukung Ani\xe2\x80\xa6',0,463,1531201621396692992,myrdna
2022-05-30 09:11:29,b'@YoezZar @Kemenparekraf @sandiuno @aniesbaswedan @alisyarief @msaid_didu Formula E event Internasional besar? Sejak kapan?\n\nKalau Formula 1 lah iya.. itu baru event besar.\n\nGa usah lebay lah',0,0,1531201621056573440,Bang_Jedi
2022-05-30 09:11:26,b'RT @gembong_warsono: PDIP menilai atap tribun penonton Formula E roboh lantaran keinginan untuk terselenggaranya ajang balap mobil listrik\xe2\x80\xa6',0,23,1531201606628233216,Fey46260988
2022-05-30 09:11:21,"b'RT @OposisiCerdas: Giring dan PSI Bakal Bikin Kericuhan di Sirkuit Formula E, Pengamat: Upaya untuk Dapat Popularitas\nhttps://t.co/WJ3e24mM\xe2\x80\xa6'",0,14,1531201586336190465,kaulahimpianku
2022-05-30 09:11:19,"b'RT @maspiyuaja: Tiket Formula E Jakarta 2022 Ludes, Tersisa Kelas Paling Murah Ancol Festival (Diluar Sirkuit) https://t.co/RXnyfcSIK5 http\xe2\x80\xa6'",0,77,1531201579050708993,Faizal1015
2022-05-30 09:11:16,"b'RT @okezonenews: Mobil Formula E di Bundaran HI, Warga: Bikin Jakarta Maju dan Semakin Dikenal Dunia #LengkapCepatBeritanya #BeritaTerkini\xe2\x80\xa6'",0,215,1531201565507604480,HapiRemaco85
2022-05-30 09:11:15,"b'RT @saidi_sudarsono: Kalau memang benar Kementerian Pariwisata dan Ekonomi Kreatif tidak memberikan dukungan Formula E, sebaiknya Pak Sandi\xe2\x80\xa6'",0,107,1531201560801185793,Flash_Ard
2022-05-30 09:11:10,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531201541625245697,jatmiko774
2022-05-30 09:11:10,"b'RT @Lady_Zeebo: Formula E itu kampanye Anies, ga ada faedahnya buat rakyat..'",0,27,1531201540249518080,dayeetaza
2022-05-30 09:11:00,"b'RT @tvOneNews: Ini Daftar Sponsor Formula E, Kok Belum Ada Perusahaan BUMN? https://t.co/YLYXj4NGBG'",0,78,1531201498788442112,AbdHali59646742
2022-05-30 09:10:53,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531201470812463104,Flash_Ard
2022-05-30 09:10:48,b'RT @MrsRachelIn: \xf0\x9f\xa4\x94\n\nJakarta Terancam Digugat ke Pengadilan Internasional jika Tidak Bayar Commitment Fee Formula E https://t.co/2iwFf9UXhz\xe2\x80\xa6',0,24,1531201450042617857,setiawanh46
2022-05-30 09:10:41,b'@marlina_idha Buzzer Balkotai \xf0\x9f\xa4\xaa kan dah gablang formula e poltik anies',0,0,1531201420745068544,Mandaharza
2022-05-30 09:10:40,b'RT @joentakriver: Ini toh cara menjual Tiket Formula E \xf0\x9f\x98\x8f\nMakanya habis terjual....\xf0\x9f\x98\x86 https://t.co/pQ5QHzDa4P',0,57,1531201415124688897,_WiseTigerSage_
2022-05-30 09:10:33,b'@marlina_idha Kalau balapan mobil formula e populer coba sebutkan siapa saja pembalapnya??? Pasti nama2 yang sangat asing .. jadi jangan terus mengagulkan sesuatu yang dimata international tidak populer... pekerjaan yang sia sia.',1,0,1531201385529634817,Josh_Hp06
2022-05-30 09:10:25,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531201353933934593,sada11567019
2022-05-30 09:10:21,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531201334900162563,Anbie9
2022-05-30 09:10:20,b'RT @AK__aja: 1. Gubernur 212 @DKIJakarta sudah melanggar aturan bhw masa tender proyek Formula E melampaui masa jabatan Gubernur DKI Jakart\xe2\x80\xa6',0,214,1531201329850245120,jimildeka
2022-05-30 09:10:19,b'RT @aniesfor2024: Kesempatan terbaik disia siakan BUMN yg belum menjadi SPONSOR FORMUA E. Ada lebih dr 170 negara akan siarkan scr langsung\xe2\x80\xa6',0,99,1531201326021246978,ErickDjarnis886
2022-05-30 09:10:13,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531201304449921025,Firman11783793
2022-05-30 09:10:12,"b'RT @WAHYU_UNIFORM: Assalamu\'alaikum\nYth Pa @sandiuno &amp; Pa @erickthohir\nMhn ijin ""ngudarasa"", \nSaya ngerasa agak aneh, knp ya @Kemenparekraf\xe2\x80\xa6'",0,5,1531201300222087170,abahnanisa
2022-05-30 09:09:52,"b'RT @_memoryusang: Ternyata gaes....\n\nbegini nih cara penjegalan ticket Formula E...\n\nHello buzzer balkot,\nada sanggahan kaga neh...\nternyat\xe2\x80\xa6'",0,9,1531201214180114432,myrdna
2022-05-30 09:09:40,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531201162443075585,uv_firbilland
2022-05-30 09:09:35,b'RT @aniesmania: Ibu-ibu jadi paham sama pentingnya event Formula E sebagai menurunkan emisi. Kendaraan berbasis listrik adalah masa depan.\xe2\x80\xa6',0,41,1531201143589994502,Arifin2Zainal
2022-05-30 09:09:32,"b'RT @MuhadjirM: @Lucknuut Lain promosinya orang\xc2\xb2an Ancol ke Tengkorak.\n\nSelamat siang Pak, ada tiket Formula E untuk Bapak\n\xe2\x96\xaa\xef\xb8\x8e Bawa pacar dis\xe2\x80\xa6'",0,1,1531201129777729539,Lucknuut
2022-05-30 09:09:32,"b'RT @tribunnews: Dulu Keras Mengkritisi, Kini PDIP Ajak Masyarakat Dukung dan Sukseskan Formula E\n \nhttps://t.co/qjn2y7sirF'",0,17,1531201129656160261,Sjaechu
2022-05-30 09:09:29,"b'RT @tvOneNews: Ini Daftar Sponsor Formula E, Kok Belum Ada Perusahaan BUMN? https://t.co/YLYXj4NGBG'",0,78,1531201118545424385,Acil11147618
2022-05-30 09:09:23,b'Wagub DKI imbau warga tidak khawatir soal tribun Formula E Jakarta https://t.co/AoEd72k8y2',0,0,1531201092524118017,ElshintaDotcom
2022-05-30 09:09:13,"b'RT @Gembul44061802: @dapitdong Formula E ini emang lucu BANGET sih, awalnya cuma 50 M ,. ehh tiba-tiba MENELAN 190 M.\n..\n\nLUCU gak ya ?!?!?\xe2\x80\xa6'",0,1,1531201052803903490,Murni68171189
2022-05-30 09:09:12,b'RT @CNNIndonesia: Formula E Jakarta Pastikan Tak Pakai Jasa Pawang Hujan https://t.co/YNbc2OATLE',0,65,1531201045346414592,Glagadjangjaya
2022-05-30 09:09:07,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531201024756658176,JaySoetija
2022-05-30 09:08:56,b'RT @AKoemiz: @boys_505 @frenky_ang @still_hendro @Rakyat_Recehan Walah walah walah trus gubernur Anis nih bikin acara Formula E bermasalah\xe2\x80\xa6',0,1,1531200977872687105,still_hendro
2022-05-30 09:08:55,"b'@Lucknuut Lain promosinya orang\xc2\xb2an Ancol ke Tengkorak.\n\nSelamat siang Pak, ada tiket Formula E untuk Bapak\n\xe2\x96\xaa\xef\xb8\x8e Bawa pacar diskon 5%\n\xe2\x96\xaa\xef\xb8\x8e Bawa istri diskon 10%\n\xe2\x96\xaa\xef\xb8\x8e Bawa istri dan pacar sekaligus kami kasih GRATIS!'",8,1,1531200974324658177,MuhadjirM
2022-05-30 09:08:54,b'RT @maspiyuaja: Tiket Formula E Laris Manis Buah dari Getirnya Perjuangan Anies https://t.co/jgYtjXySDs https://t.co/4PQAr32mmW',0,125,1531200970423558144,tusinojapan
2022-05-30 09:08:54,"b'RT @saidi_sudarsono: Kalau memang benar Kementerian Pariwisata dan Ekonomi Kreatif tidak memberikan dukungan Formula E, sebaiknya Pak Sandi\xe2\x80\xa6'",0,107,1531200969203412992,AmirGrage
2022-05-30 09:08:52,"b'RT @_memoryusang: Ternyata gaes....\n\nbegini nih cara penjegalan ticket Formula E...\n\nHello buzzer balkot,\nada sanggahan kaga neh...\nternyat\xe2\x80\xa6'",0,9,1531200963977302016,lapendos502
2022-05-30 09:08:43,b'RT @HakimPanglima: @Thalomoan1 @Lissong_aja Meme ini dijamin.... kadroenn2 langsung mabok beer sponsor formula e...\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,1,1531200925322182656,Thalomoan1
2022-05-30 09:08:36,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531200894972600320,ErickDjarnis886
2022-05-30 09:08:30,b'RT @detikcom: Tiket menonton #FormulaE Jakarta tersisa yang termurah. Penonton pun tidak bisa melihat balapan dari Sirkuit Ancol. https://t\xe2\x80\xa6',0,4,1531200872411107330,ryolandafit
2022-05-30 09:08:26,"b'Pantia kudu les sempoa nih, bgm hitung bs untung, biaya 560M + 190M, blm lg anggaran dlm skpd terkait vs tiket &amp; sponsor\n@ASastroamidjojo\n@gembong_warsono\nhttps://t.co/1JEaItKAym\n\nBisa dipastikan Formula E di Jakarta 2022 tidak disponsori oleh produsen bir.'",0,0,1531200853973307393,akunrec09153247
2022-05-30 09:08:24,b'RT @03__nakula: Perusahaan Tommy Winata jadi sponsor utama Formula E. \nTommy Winata salah satu Naga 9 yang selama ini dibenci pendukung Ani\xe2\x80\xa6',0,463,1531200845647609856,kardimansaja2
2022-05-30 09:08:23,b'RT @aniesmania: Membludak\xe2\x80\xbc\xef\xb8\x8fWarga Berebut Ingin Melihat Show Car Formula E di Bundaran HI. Mantap banget \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n\n#Anies #AniesBaswedan https://\xe2\x80\xa6',0,36,1531200839616204801,AypPrakasa
2022-05-30 09:08:22,b'@Cintada16 Sahroni targetnya jd gubernur DKI Jakarta ternyata formula E jadi masalah. Manusia hanya bisa merencanakan Tuhan yg punya  kuasa di dunia',0,0,1531200834784337920,GATOTKA34026510
2022-05-30 09:08:18,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531200819437051904,rennonino
2022-05-30 09:08:13,"b'RT @Mdy_Asmara1701: Tiket Formula E Jakarta 2022 Hampir Habis, Tersisa Kelas Ancol Festival\n\nWow dan disiarkan langsung di berbagai negara\xe2\x80\xa6'",0,144,1531200799673843712,AypPrakasa
2022-05-30 09:08:12,b'RT @mediamonitor21: Wagub Coba Tenangkan Publik Usai Atap Formula E Ambruk: Jangan Takut https://t.co/t29oZF11zp',0,3,1531200793113595904,21BeritaTerkini
2022-05-30 09:08:11,b'RT @mediamonitor21: Wagub Coba Tenangkan Publik Usai Atap Formula E Ambruk: Jangan Takut https://t.co/t29oZF11zp',0,3,1531200792081747968,AureliaMawar
2022-05-30 09:08:10,"b'RT @ChrisJ_2211: Kisah nyata.!\n\nTeman mau ajak anaknya umur 8 tahun nonton formula E\nPas mau beli tiket yg harganya 250.000,dia baru tahu t\xe2\x80\xa6'",0,94,1531200784540372992,Trompowsky1
2022-05-30 09:08:09,"b'RT @Ari3Pras: Soal Atap Tribun Formula E Roboh, akhirnya @aniesbaswedan \n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\nHanya Lempar Senyum\n\nhttps://t.c\xe2\x80\xa6'",0,34,1531200781650604032,rennonino
2022-05-30 09:08:08,"b'RT @SlikhaToun: Hikmah jokowi  tolak Formula E Dimonas ,stadion Jiz  akan disorot 170 negara  Alhmdulillah \xf0\x9f\xa4\xb2ya Allah,semoga pk Anies diberi\xe2\x80\xa6'",0,189,1531200779163693058,Tuahsakato999
2022-05-30 09:08:04,b'RT @smile_guys: @MNW_MNW_MNW MANTAAAAAAB......\nHABISKAN JANGAN SISAKAN APBD..\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\n.\n.\nKamu Gak Tau Ya @DKIJakarta WAJIB Bayar Asuransi Form\xe2\x80\xa6',0,7,1531200760733904896,sanuri118___zz
2022-05-30 09:08:03,"b'@TanHuihui19 Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang. Komitmen Fee (yg dlm dokumen disebut first instalment) sdh disepakati berubah hy Rp 560 M utk 3 kali pertandingan. \n\nFitnahnya                   Faktanya https://t.co/pENsmUO1wJ'",0,1,1531200758519328768,NKRIndonesia79
